talent_id,talent_name ,talent_img_address,talent_birth_place,talent_birthday,talent_blood_type,talent_group_name,talent_info08,twitter_address,youtube_address,ticktok_address
fdf941d3-db7d-4d99-92fa-68d126318924,秋山寛貴,img_hanako_akiyama.jpg,岡山県岡山市,1991/09/20,Ｏ,ハナコ,なし,LittleGuyAH,ntvasSfVcYU,なし
5760bfd2-e727-47b1-9a26-17baceeab3f5,岡部大,img_hanako_okabe.jpg,秋田県秋田市,1989/05/30,O,ハナコ,なし,okb_dai,6Vgm8Swt5QI,なし
eeb82ed5-901d-4a7f-9b77-026286163fb1,江上敬子,img_nicche_enoue.jpg,島根県鹿足郡,1984/09/17,AB,ニッチェ,なし,keiko__enoue,rZrau2yulEE,なし
19ed6c42-c06a-4354-ad2a-80709fcfce19,近藤くみこ,img_nicche_kondou.jpg,三重県四日市市,1983/01/04,O,ニッチェ,なし,kumiko___kondo,NBUkyg8EOXU,なし
38e16f94-e006-4407-bd1f-2f011e0665d1,岡安章介,img_naname45_okayasu.jpg,埼玉県桶川市,1979/09/12,A,ななめ45°,なし,myonbo,pJSgA8SGwn0,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@akiyoshiokayasu745"" data-unique-id=""akiyoshiokayasu745""  data-embed-type=""creator"" style=""max-width: 720px; min-width: 288px;"" > <section> <a target=""_blank"" href=""https://www.tiktok.com/@akiyoshiokayasu745?refer=creator_embed"">@akiyoshiokayasu745</a> </section> </blockquote> <script async src=""https://www.tiktok.com/embed.js""></script>"
ea04b87c-a6a5-4fdc-87f7-572a147f2787,土谷隼人,img_naname45_tsutiya.jpg,埼玉県桶川市,1979/08/18,Ｂ,ななめ45°,なし,tsuchiya_nnm45,TDGjf6UPCcg,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@nnm45_tsuchiya"" data-unique-id=""nnm45_tsuchiya""  data-embed-type=""creator"" style=""max-width: 720px; min-width: 288px;"" > <section> <a target=""_blank"" href=""https://www.tiktok.com/@nnm45_tsuchiya?refer=creator_embed"">@nnm45_tsuchiya</a> </section> </blockquote> <script async src=""https://www.tiktok.com/embed.js""></script>"
4773e952-8d56-4608-a889-e32abfc24e04,下池輝明,img_naname45_shimoike.jpg,埼玉県川口市,1979/08/02,Ｏ,ななめ45°,なし,shimoiketeru,Yvq81pspuTI,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@naname45do.cmoek"" data-unique-id=""naname45do.cmoek""  data-embed-type=""creator"" style=""max-width: 720px; min-width: 288px;"" > <section> <a target=""_blank"" href=""https://www.tiktok.com/@naname45do.cmoek?refer=creator_embed"">@naname45do.cmoek</a> </section> </blockquote> <script async src=""https://www.tiktok.com/embed.js""></script>"
134df7e8-b29c-4caf-abbe-8a535b0cbbb5,飯塚悟志,img_tokyo03_iizuka.jpg,千葉県,1973/05/27,Ｏ,東京03,なし,iizuka03,EV4_lSjgkzU,なし
ad7cb854-5f4b-45e0-96f9-8163f08a07c8,角田晃広,img_tokyo03_kakuta.jpg,東京都,1973/12/12,Ａ,東京03,なし,kakuta_tokyo03,PMUY9dzT_ko,なし
7874cfc6-40a9-4e18-aa79-d5077a975520,豊本明長,img_tokyo03_toyomoto.jpg,愛知県,1975/06/06,Ａ,東京03,なし,toyo03,K24ykUcvHbI,なし
408f9c05-a57c-4ae7-908f-fcd2ebc4f411,福田麻貴,img_3_fukuda.jpg,大阪府大阪市,1988/10/10,Ｏ,3時のヒロイン,なし,fukudamaki,NIv9qxVAPdU,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@3jinoheroine"" data-unique-id=""3jinoheroine""  data-embed-type=""creator"" style=""max-width: 720px; min-width: 288px;"" > <section> <a target=""_blank"" href=""https://www.tiktok.com/@3jinoheroine?refer=creator_embed"">@3jinoheroine</a> </section> </blockquote> <script async src=""https://www.tiktok.com/embed.js""></script>"
2f396bb8-9abf-4707-b28d-c16ade6341c6,ゆめっち,img_3_yumetti.jpg,熊本県菊池市,1994/11/17,Ａ,3時のヒロイン,なし,yumecchi3,1pRGrkSWwNA,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@yumecchi_3h"" data-unique-id=""yumecchi_3h""  data-embed-type=""creator"" style=""max-width: 720px; min-width: 288px;"" > <section> <a target=""_blank"" href=""https://www.tiktok.com/@yumecchi_3h?refer=creator_embed"">@yumecchi_3h</a> </section> </blockquote> <script async src=""https://www.tiktok.com/embed.js""></script>"
daf7fed1-8dbc-4fa7-a708-13ad0b2ff368,かなで,img_3_kanade.jpg,東京都杉並区,1992/06/10,Ｏ,3時のヒロイン,なし,kanade_0610,Uyup2R-xEGA,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@kanade.0610"" data-unique-id=""kanade.0610""  data-embed-type=""creator"" style=""max-width: 720px; min-width: 288px;"" > <section> <a target=""_blank"" href=""https://www.tiktok.com/@kanade.0610?refer=creator_embed"">@kanade.0610</a> </section> </blockquote> <script async src=""https://www.tiktok.com/embed.js""></script>"
bedbb3f5-9ce2-474c-89ec-8a19bc33c41f,こじまラテ,img_naniwa_kojima.jpg,大阪府大東市,1983/11/21,B,なにわスワンキーズ,なし,kojimalatte,HReahv_bF5k,なし
32cb9cb7-5eac-4737-8809-4728b8e21e40,仲西隼平,img_naniwa_nakanishi.jpg,大阪府交野市,1989/03/07,O,なにわスワンキーズ,なし,nakanishi_pocke,HReahv_bF5k,なし
9eb815db-38d7-4f58-9011-8e23a719c127,前田龍二,img_naniwa_maeda.jpg,愛媛県松山市,1988/05/20,O,なにわスワンキーズ,なし,ryuzi19880520,HReahv_bF5k,なし
43b49eb3-fa50-4346-8056-ab4dc119e238,じゃい,img_injon_jai.jpg,神奈川県横浜市,1972/03/20,Ａ,インスタントジョンソン,なし,instantjayjay,wYEKUTmV3zA,なし
75bc7360-df1e-4e8d-8af8-ec91810ebf43,スギ。,img_injon_jai.jpg,東京都北区,1972/07/13,Ｏ,インスタントジョンソン,なし,injyonsugi,YRxcH_VjDGo,なし
72d1dcdf-15ed-4c93-8a69-1b4852ff5fb3,ゆうぞう,img_injon_yuuzou.jpg,神奈川県平塚市,1971/09/12,Ａ,インスタントジョンソン,なし,otsukarechan912,なし,なし
81bd0ca0-442d-4215-ab79-5892339ff509,シークエンスはやとも,img_worries_hayatomo.jpg,東京都大田区,1991/07/08,Ａ,ウォーリーズジャパン,なし,HayaTaka78,kZT9n8OVWYQ,なし
6d91302a-5f29-4958-9e7b-fdcc98301c33,りゅうたろう,img_worries_ryuutarou.jpg,東京都江戸川区,1992/06/26,AB,ウォーリーズジャパン,なし,ryutarou_0626,LIvRMTLQn98,なし
2fdf10c6-518c-4d7f-88cc-9de4fc665cdf,金城めくるくん,img_worries_kinjou.jpg,沖縄県浦添市,1991/2/9,A,ウォーリーズジャパン,なし,peirojk444,9S2Ad2-t4t8,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@mekuru"" data-unique-id=""mekuru""  data-embed-type=""creator"" style=""max-width: 720px; min-width: 288px;"" > <section> <a target=""_blank"" href=""https://www.tiktok.com/@mekuru?refer=creator_embed"">@mekuru</a> </section> </blockquote> <script async src=""https://www.tiktok.com/embed.js""></script>"
8740b647-d9c5-4ea1-b3b8-540573fc6ff4,Yes!アキト,img_yes!akito.jpg,北海道札幌市,1990/06/11,A,なし,なし,yumeakito,Q4CJugwIQoE,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@kaiki_yesdongurirpg"" data-unique-id=""kaiki_yesdongurirpg""  data-embed-type=""creator"" style=""max-width: 720px; min-width: 288px;"" > <section> <a target=""_blank"" href=""https://www.tiktok.com/@kaiki_yesdongurirpg?refer=creator_embed"">@kaiki_yesdongurirpg</a> </section> </blockquote> <script async src=""https://www.tiktok.com/embed.js""></script>"
a3b82f99-eb77-4acc-a91e-4e02fee2abd1,どんぐりたけし,imgDonguriTakeshi.jpg,茨城県牛久市,1992/08/27,O,なし,なし,c_tkc,96Y1JZmkuzI,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@kaiki_yesdongurirpg"" data-unique-id=""kaiki_yesdongurirpg""  data-embed-type=""creator"" style=""max-width: 720px; min-width: 288px;"" > <section> <a target=""_blank"" href=""https://www.tiktok.com/@kaiki_yesdongurirpg?refer=creator_embed"">@kaiki_yesdongurirpg</a> </section> </blockquote> <script async src=""https://www.tiktok.com/embed.js""></script>"
48854867-4298-4331-8bab-dbb7201adce9,サツマカワRPG,imgSatsumakawaRPG.jpg,山梨県甲府市,1991/01/26,A,なし,なし,satsumakawaRPG,iptc9JOPiDQ,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@kaiki_yesdongurirpg"" data-unique-id=""kaiki_yesdongurirpg""  data-embed-type=""creator"" style=""max-width: 720px; min-width: 288px;"" > <section> <a target=""_blank"" href=""https://www.tiktok.com/@kaiki_yesdongurirpg?refer=creator_embed"">@kaiki_yesdongurirpg</a> </section> </blockquote> <script async src=""https://www.tiktok.com/embed.js""></script>"
4141e020-3b55-4dbb-bdbe-d4cf56263280,ノブヨシ日本代表,imgKazaanaakerus.jpg,兵庫県神戸市,1989/12/18,Ａ,風穴あけるズ,なし,bekotter,RsJ74r2DSZo,なし
533a9906-bf06-49db-8ec7-d698c45f62fe,飛び出せっ！安藤っ！,imgKazaanaakerus.jpg,滋賀県大津市,1991/03/20,Ｏ,風穴あけるズ,なし,and_aaaa,RsJ74r2DSZo,なし
4364ff07-f63f-4f53-964f-7477d7e13159,コブラ,imgKazaanaakerus.jpg,兵庫県高砂市,1988/10/28,Ａ,風穴あけるズ,なし,hayato_dayone,RsJ74r2DSZo,なし
33b9340b-b9f2-45dc-9e11-0787c636d96a,中澤本鮪,imgKatatsumuri.jpg,東京都,1984/01/06,Ｂ,かたつむり,なし,tsumurishogo,Ql1LJj3Li2U,なし
c8724345-3ba2-47bc-a00c-71c7210dfe7a,林大介,imgKatatsumuri.jpg,東京都調布市,1982/03/14,Ａ,かたつむり,なし,なし,hBHty5yJQws,なし
45dcd79e-1cb3-4887-8f2d-f3bedf082191,ニュー岡部,imgKatatsumuri.jpg,福島県,1981/07/31,Ａ,かたつむり,なし,okabeccinyo,Lm1ezLm10io,なし
4b7a67bc-fce7-4c85-9ffd-50da19aa1544,遠山大輔,imgGurunge.jpg,北海道札幌市,1979/05/10,AB,グランジ,なし,tohyamagrunge,xZwNYXNojMc,なし
45506820-7090-45f8-9b63-23fe8f9107f2,五明拓弥,imgGurunge.jpg,千葉県柏市,1981/08/24,B,グランジ,なし,gomeill,xZwNYXNojMc,なし
55ac1117-a15b-49dd-b962-f38991598e6c,大,imgGurunge.jpg,秋田県秋田市,1980/02/18,B,グランジ,なし,satodaidai,xZwNYXNojMc,なし
b3d4a3ff-8dca-40a6-883c-81e7e1f78510,坂本純一,imgGAG.jpg,広島県福山市,1983/06/07,AB,GAG,なし,なし,xwQd5Ivh9yw,なし
a2c84950-c899-4f4d-ae97-6826a2e9e011,福井俊太郎,imgGAG.jpg,兵庫県高砂市,1980/08/18,O,GAG,なし,shuntarofukui,xwQd5Ivh9yw,なし
2ce567d3-f46b-4798-a23e-e142753ce00d,ひろゆき,imgGAG.jpg,大阪府大阪市,1984/08/29,AB,GAG,なし,hiroyuki_gag,xwQd5Ivh9yw,なし
1eba613d-a709-40e3-971d-a14cb1a287ec,幸,imgDr.Heinrich.jpg,京都府,1981/02/05,A,Dr.ハインリッヒ,なし,DrHR_MIYUKI,tGEUQeC5W2w,なし
92ae84e0-dfcc-45cb-a817-0655bd73510e,彩,imgDr.Heinrich.jpg,京都府,1981/02/04,A,Dr.ハインリッヒ,なし,DrHR_AYA,qkt0Mj-kua8,なし
728900b9-7378-4649-9d42-1c091dea4f93,宮地謙典,imgNibunnnogo!.jpg,高知県高知市,1976/05/13,A,ニブンノゴ！,なし,nibugomiyaji,9-6Taorftjw,なし
117fb894-8440-4d3d-9728-985e0809acaa,森本英樹,imgNibunnnogo!.jpg,高知県,1978/04/02,B,ニブンノゴ！,なし,nibugomorimoto,9-6Taorftjw,なし
1eef8188-71ac-44dc-b9c0-5744a7207aac,大川知英,imgNibunnnogo!.jpg,高知県,1978/05/24,A,ニブンノゴ！,なし,nibugoookawa,9-6Taorftjw,なし
3b1b0582-dc98-4afc-95f1-2569a0309846,藤本秀星,imgNewtons.jpg,山口県下関市,1993/10/05,なし,ニュートンズ,なし,newtonsfujimoto,m-C7277XNoQ,なし
0912c314-9588-46e0-99b1-037087522274,Mr.コブシ,imgNewtons.jpg,アメリカ合衆国ニューヨーク州,1996/05/17,なし,ニュートンズ,なし,newtons_291,m-C7277XNoQ,なし
aec7f1ff-ec53-4954-9c23-e2ea89867845,鳩,imgNewtons.jpg,宮城県,1997/01/12,なし,ニュートンズ,なし,NewtonsHato,m-C7277XNoQ,なし
53948ed5-6b6f-4402-95f4-95ce2bd776aa,すがちゃん最高No.1,imgPartychan.jpg,山形県山形市,1991/08/21,なし,ぱーてぃーちゃん,なし,patyssugano,2TupjNJV5AA,なし
ffccaa4e-7ec5-4582-ab29-16844c12b0e2,信子,imgPartychan.jpg,大分県大分市,1992/08/01,なし,ぱーてぃーちゃん,なし,n0bush1,2TupjNJV5AA,なし
23305637-3cac-4266-86bf-9b63a03a91e4,金子きょんちぃ,imgPartychan.jpg,神奈川県藤沢市,1993/09/19,なし,ぱーてぃーちゃん,なし,KYOKAest9,2TupjNJV5AA,なし
5b91b2ef-2311-4791-a88e-832a4ae6a8fd,本間キッド,imgYadan.jpg,埼玉県富士見市,1982/12/23,AB,や団,なし,yadan_honmakid,vR-RnX2oTVY,なし
2663d8aa-5fc6-4249-aeea-41fa347abbab,中嶋亨,imgYadan.jpg,埼玉県入間郡,1982/06/23,A,や団,なし,なし,vR-RnX2oTVY,なし
a7ba9ec2-791d-40a6-ba47-343b947a3737,ロングサイズ伊藤,imgYadan.jpg,神奈川県,1981/03/22,A,や団,なし,183long,vR-RnX2oTVY,なし
0d067539-2591-46c7-90ec-8c75f5edc402,吉住,imgYoshizumi.jpg,福岡県北九州市,1989/11/12,O,なし,なし,YOSHIZUMI_2015,78O7QUfynQk,なし